WorkerId,HITId,TrialNum,Answer.Rating,Plausibility,Item,Input.trial
A1Z1O6MMOB3UWW,30U1YOGZGAWJW1RNAXC0JEMZODESDH,13,4,implaus,33,The worker is yelling at the boss.
A1Z1O6MMOB3UWW,30U1YOGZGAWJW1RNAXC0JEMZODESDH,34,7,plaus,34,The dog is leading the blind person.
A1Z1O6MMOB3UWW,30U1YOGZGAWJW1RNAXC0JEMZODESDH,10,1,implaus,35,The woman is preventing the bouncer from entering.
A1Z1O6MMOB3UWW,30U1YOGZGAWJW1RNAXC0JEMZODESDH,28,7,plaus,36,The dog is licking the girl on the face.
A1Z1O6MMOB3UWW,30U1YOGZGAWJW1RNAXC0JEMZODESDH,27,5,implaus,37,The woman is proposing to the man.
A1Z1O6MMOB3UWW,30U1YOGZGAWJW1RNAXC0JEMZODESDH,42,7,plaus,38,The tailor is measuring the princess.
A1Z1O6MMOB3UWW,30U1YOGZGAWJW1RNAXC0JEMZODESDH,40,1,implaus,39,The grandmother is saving the lifeguard.
A1Z1O6MMOB3UWW,30U1YOGZGAWJW1RNAXC0JEMZODESDH,1,1,implaus,40,The lady is opening the door for the chauffeur.
A28RAZB2S5TF4N,3FDWKV9VCN22F8P4CV63H5RHIORUMH,13,6,implaus,1,The criminal is arresting the cop.
A28RAZB2S5TF4N,3FDWKV9VCN22F8P4CV63H5RHIORUMH,8,5,plaus,2,The babysitter is scolding the child.
A28RAZB2S5TF4N,3FDWKV9VCN22F8P4CV63H5RHIORUMH,4,4,implaus,3,The patient is using a stethoscope on the doctor.
A28RAZB2S5TF4N,3FDWKV9VCN22F8P4CV63H5RHIORUMH,17,5,plaus,4,The fireman is rescuing the grandmother.
A28RAZB2S5TF4N,3FDWKV9VCN22F8P4CV63H5RHIORUMH,21,5,plaus,5,The dentist is treating the patient.
A28RAZB2S5TF4N,3FDWKV9VCN22F8P4CV63H5RHIORUMH,11,5,implaus,6,The girl is frightening the ghost.
A28RAZB2S5TF4N,3FDWKV9VCN22F8P4CV63H5RHIORUMH,10,5,plaus,7,The mother is feeding the baby.
A28RAZB2S5TF4N,3FDWKV9VCN22F8P4CV63H5RHIORUMH,6,6,implaus,8,The businessman is painting the artist.
A28RAZB2S5TF4N,3FDWKV9VCN22F8P4CV63H5RHIORUMH,31,5,plaus,9,The groom is carrying the bride.
A28RAZB2S5TF4N,3FDWKV9VCN22F8P4CV63H5RHIORUMH,41,6,plaus,10,The jester is entertaining the king.
A28RAZB2S5TF4N,3FDWKV9VCN22F8P4CV63H5RHIORUMH,32,6,implaus,11,The Safari guide is pouncing on the lion.
A28RAZB2S5TF4N,3FDWKV9VCN22F8P4CV63H5RHIORUMH,19,5,plaus,12,The photographer is taking a picture of the model.
A28RAZB2S5TF4N,3FDWKV9VCN22F8P4CV63H5RHIORUMH,24,5,implaus,13,The princess is kidnapping the pirate.
A28RAZB2S5TF4N,3FDWKV9VCN22F8P4CV63H5RHIORUMH,5,5,plaus,14,The priest is blessing the bride.
A28RAZB2S5TF4N,3FDWKV9VCN22F8P4CV63H5RHIORUMH,18,4,implaus,15,The snorkeler is biting the shark.
A28RAZB2S5TF4N,3FDWKV9VCN22F8P4CV63H5RHIORUMH,16,6,plaus,16,The professor is lecturing to the student.
A28RAZB2S5TF4N,3FDWKV9VCN22F8P4CV63H5RHIORUMH,1,6,implaus,17,The woman is biting the vampire.
A28RAZB2S5TF4N,3FDWKV9VCN22F8P4CV63H5RHIORUMH,7,4,plaus,18,The waiter is serving the customer.
A28RAZB2S5TF4N,3FDWKV9VCN22F8P4CV63H5RHIORUMH,9,6,implaus,19,The beggar is giving money to the lawyer.
A28RAZB2S5TF4N,3FDWKV9VCN22F8P4CV63H5RHIORUMH,3,5,implaus,20,The lady is cooking for the chef.
A28RAZB2S5TF4N,3FDWKV9VCN22F8P4CV63H5RHIORUMH,27,5,plaus,21,The ballerina is dancing for the grandpa.
A28RAZB2S5TF4N,3FDWKV9VCN22F8P4CV63H5RHIORUMH,29,5,implaus,22,The sportsstar is interviewing the journalist.
A28RAZB2S5TF4N,3FDWKV9VCN22F8P4CV63H5RHIORUMH,2,7,plaus,23,The judge is sentencing the criminal.
A28RAZB2S5TF4N,3FDWKV9VCN22F8P4CV63H5RHIORUMH,22,5,implaus,24,The child is pulling the father on the sled.
A28RAZB2S5TF4N,3FDWKV9VCN22F8P4CV63H5RHIORUMH,15,5,plaus,25,Santa is giving the girl a present.
A28RAZB2S5TF4N,3FDWKV9VCN22F8P4CV63H5RHIORUMH,37,6,implaus,26,The queen is bowing to the peasant.
A28RAZB2S5TF4N,3FDWKV9VCN22F8P4CV63H5RHIORUMH,25,3,plaus,27,The lady is applauding the athlete.
A28RAZB2S5TF4N,3FDWKV9VCN22F8P4CV63H5RHIORUMH,40,5,implaus,28,The son is tying the father's shoes.
A28RAZB2S5TF4N,3FDWKV9VCN22F8P4CV63H5RHIORUMH,26,4,plaus,29,The thief is stealing the purse from the grandma.
A28RAZB2S5TF4N,3FDWKV9VCN22F8P4CV63H5RHIORUMH,23,6,plaus,30,The cat is chasing the mouse.
A28RAZB2S5TF4N,3FDWKV9VCN22F8P4CV63H5RHIORUMH,39,4,implaus,31,The patient is pushing the visitor.
A28RAZB2S5TF4N,3FDWKV9VCN22F8P4CV63H5RHIORUMH,36,5,plaus,32,The relative is bringing flowers to the patient.
A28RAZB2S5TF4N,3FDWKV9VCN22F8P4CV63H5RHIORUMH,12,6,implaus,33,The worker is yelling at the boss.
A28RAZB2S5TF4N,3FDWKV9VCN22F8P4CV63H5RHIORUMH,42,5,plaus,34,The dog is leading the blind person.
A28RAZB2S5TF4N,3FDWKV9VCN22F8P4CV63H5RHIORUMH,14,4,implaus,35,The woman is preventing the bouncer from entering.
A28RAZB2S5TF4N,3FDWKV9VCN22F8P4CV63H5RHIORUMH,33,5,plaus,36,The dog is licking the girl on the face.
A28RAZB2S5TF4N,3FDWKV9VCN22F8P4CV63H5RHIORUMH,30,5,implaus,37,The woman is proposing to the man.
A28RAZB2S5TF4N,3FDWKV9VCN22F8P4CV63H5RHIORUMH,28,6,plaus,38,The tailor is measuring the princess.
A28RAZB2S5TF4N,3FDWKV9VCN22F8P4CV63H5RHIORUMH,38,5,implaus,39,The grandmother is saving the lifeguard.
A28RAZB2S5TF4N,3FDWKV9VCN22F8P4CV63H5RHIORUMH,34,6,implaus,40,The lady is opening the door for the chauffeur.
A29SJZ0IEOHGMB,3FDWKV9VCN22F8P4CV63H5RHIORUMH,13,7,implaus,1,The criminal is arresting the cop.
A29SJZ0IEOHGMB,3FDWKV9VCN22F8P4CV63H5RHIORUMH,8,7,plaus,2,The babysitter is scolding the child.
A29SJZ0IEOHGMB,3FDWKV9VCN22F8P4CV63H5RHIORUMH,4,1,implaus,3,The patient is using a stethoscope on the doctor.
A29SJZ0IEOHGMB,3FDWKV9VCN22F8P4CV63H5RHIORUMH,17,7,plaus,4,The fireman is rescuing the grandmother.
A29SJZ0IEOHGMB,3FDWKV9VCN22F8P4CV63H5RHIORUMH,21,7,plaus,5,The dentist is treating the patient.
A29SJZ0IEOHGMB,3FDWKV9VCN22F8P4CV63H5RHIORUMH,11,1,implaus,6,The girl is frightening the ghost.
A29SJZ0IEOHGMB,3FDWKV9VCN22F8P4CV63H5RHIORUMH,10,7,plaus,7,The mother is feeding the baby.
A29SJZ0IEOHGMB,3FDWKV9VCN22F8P4CV63H5RHIORUMH,6,4,implaus,8,The businessman is painting the artist.
A29SJZ0IEOHGMB,3FDWKV9VCN22F8P4CV63H5RHIORUMH,31,7,plaus,9,The groom is carrying the bride.
A29SJZ0IEOHGMB,3FDWKV9VCN22F8P4CV63H5RHIORUMH,41,7,plaus,10,The jester is entertaining the king.
A29SJZ0IEOHGMB,3FDWKV9VCN22F8P4CV63H5RHIORUMH,32,1,implaus,11,The Safari guide is pouncing on the lion.
A29SJZ0IEOHGMB,3FDWKV9VCN22F8P4CV63H5RHIORUMH,19,7,plaus,12,The photographer is taking a picture of the model.
A29SJZ0IEOHGMB,3FDWKV9VCN22F8P4CV63H5RHIORUMH,24,1,implaus,13,The princess is kidnapping the pirate.
A29SJZ0IEOHGMB,3FDWKV9VCN22F8P4CV63H5RHIORUMH,5,7,plaus,14,The priest is blessing the bride.
A29SJZ0IEOHGMB,3FDWKV9VCN22F8P4CV63H5RHIORUMH,18,4,implaus,15,The snorkeler is biting the shark.
A29SJZ0IEOHGMB,3FDWKV9VCN22F8P4CV63H5RHIORUMH,16,7,plaus,16,The professor is lecturing to the student.
A29SJZ0IEOHGMB,3FDWKV9VCN22F8P4CV63H5RHIORUMH,1,1,implaus,17,The woman is biting the vampire.
A29SJZ0IEOHGMB,3FDWKV9VCN22F8P4CV63H5RHIORUMH,7,7,plaus,18,The waiter is serving the customer.
A29SJZ0IEOHGMB,3FDWKV9VCN22F8P4CV63H5RHIORUMH,9,1,implaus,19,The beggar is giving money to the lawyer.
A29SJZ0IEOHGMB,3FDWKV9VCN22F8P4CV63H5RHIORUMH,3,7,implaus,20,The lady is cooking for the chef.
A29SJZ0IEOHGMB,3FDWKV9VCN22F8P4CV63H5RHIORUMH,27,7,plaus,21,The ballerina is dancing for the grandpa.
A29SJZ0IEOHGMB,3FDWKV9VCN22F8P4CV63H5RHIORUMH,29,1,implaus,22,The sportsstar is interviewing the journalist.
A29SJZ0IEOHGMB,3FDWKV9VCN22F8P4CV63H5RHIORUMH,2,7,plaus,23,The judge is sentencing the criminal.
A29SJZ0IEOHGMB,3FDWKV9VCN22F8P4CV63H5RHIORUMH,22,7,implaus,24,The child is pulling the father on the sled.
A29SJZ0IEOHGMB,3FDWKV9VCN22F8P4CV63H5RHIORUMH,15,7,plaus,25,Santa is giving the girl a present.
A29SJZ0IEOHGMB,3FDWKV9VCN22F8P4CV63H5RHIORUMH,37,NA,implaus,26,The queen is bowing to the peasant.
A29SJZ0IEOHGMB,3FDWKV9VCN22F8P4CV63H5RHIORUMH,25,7,plaus,27,The lady is applauding the athlete.
A29SJZ0IEOHGMB,3FDWKV9VCN22F8P4CV63H5RHIORUMH,40,7,implaus,28,The son is tying the father's shoes.
A29SJZ0IEOHGMB,3FDWKV9VCN22F8P4CV63H5RHIORUMH,26,7,plaus,29,The thief is stealing the purse from the grandma.
A29SJZ0IEOHGMB,3FDWKV9VCN22F8P4CV63H5RHIORUMH,23,7,plaus,30,The cat is chasing the mouse.
A29SJZ0IEOHGMB,3FDWKV9VCN22F8P4CV63H5RHIORUMH,39,1,implaus,31,The patient is pushing the visitor.
A29SJZ0IEOHGMB,3FDWKV9VCN22F8P4CV63H5RHIORUMH,36,7,plaus,32,The relative is bringing flowers to the patient.
A29SJZ0IEOHGMB,3FDWKV9VCN22F8P4CV63H5RHIORUMH,12,7,implaus,33,The worker is yelling at the boss.
A29SJZ0IEOHGMB,3FDWKV9VCN22F8P4CV63H5RHIORUMH,42,7,plaus,34,The dog is leading the blind person.
A29SJZ0IEOHGMB,3FDWKV9VCN22F8P4CV63H5RHIORUMH,14,1,implaus,35,The woman is preventing the bouncer from entering.
A29SJZ0IEOHGMB,3FDWKV9VCN22F8P4CV63H5RHIORUMH,33,7,plaus,36,The dog is licking the girl on the face.
A29SJZ0IEOHGMB,3FDWKV9VCN22F8P4CV63H5RHIORUMH,30,NA,implaus,37,The woman is proposing to the man.
A29SJZ0IEOHGMB,3FDWKV9VCN22F8P4CV63H5RHIORUMH,28,7,plaus,38,The tailor is measuring the princess.
A29SJZ0IEOHGMB,3FDWKV9VCN22F8P4CV63H5RHIORUMH,38,1,implaus,39,The grandmother is saving the lifeguard.
A29SJZ0IEOHGMB,3FDWKV9VCN22F8P4CV63H5RHIORUMH,34,1,implaus,40,The lady is opening the door for the chauffeur.
A2PXJTMWGUE5DC,30U1YOGZGAWJW1RNAXC0JEMZODESDH,5,1,implaus,1,The criminal is arresting the cop.
A2PXJTMWGUE5DC,30U1YOGZGAWJW1RNAXC0JEMZODESDH,35,7,plaus,2,The babysitter is scolding the child.
A2PXJTMWGUE5DC,30U1YOGZGAWJW1RNAXC0JEMZODESDH,20,3,implaus,3,The patient is using a stethoscope on the doctor.
A2PXJTMWGUE5DC,30U1YOGZGAWJW1RNAXC0JEMZODESDH,32,7,plaus,4,The fireman is rescuing the grandmother.
A2PXJTMWGUE5DC,30U1YOGZGAWJW1RNAXC0JEMZODESDH,23,7,plaus,5,The dentist is treating the patient.
A2PXJTMWGUE5DC,30U1YOGZGAWJW1RNAXC0JEMZODESDH,17,3,implaus,6,The girl is frightening the ghost.
A2PXJTMWGUE5DC,30U1YOGZGAWJW1RNAXC0JEMZODESDH,16,7,plaus,7,The mother is feeding the baby.
A2PXJTMWGUE5DC,30U1YOGZGAWJW1RNAXC0JEMZODESDH,26,2,implaus,8,The businessman is painting the artist.
A2PXJTMWGUE5DC,30U1YOGZGAWJW1RNAXC0JEMZODESDH,30,7,plaus,9,The groom is carrying the bride.
A2PXJTMWGUE5DC,30U1YOGZGAWJW1RNAXC0JEMZODESDH,4,7,plaus,10,The jester is entertaining the king.
A2PXJTMWGUE5DC,30U1YOGZGAWJW1RNAXC0JEMZODESDH,38,1,implaus,11,The Safari guide is pouncing on the lion.
A2PXJTMWGUE5DC,30U1YOGZGAWJW1RNAXC0JEMZODESDH,37,7,plaus,12,The photographer is taking a picture of the model.
A2PXJTMWGUE5DC,30U1YOGZGAWJW1RNAXC0JEMZODESDH,24,1,implaus,13,The princess is kidnapping the pirate.
A2PXJTMWGUE5DC,30U1YOGZGAWJW1RNAXC0JEMZODESDH,11,7,plaus,14,The priest is blessing the bride.
A2PXJTMWGUE5DC,30U1YOGZGAWJW1RNAXC0JEMZODESDH,18,1,implaus,15,The snorkeler is biting the shark.
A2PXJTMWGUE5DC,30U1YOGZGAWJW1RNAXC0JEMZODESDH,36,7,plaus,16,The professor is lecturing to the student.
A2PXJTMWGUE5DC,30U1YOGZGAWJW1RNAXC0JEMZODESDH,6,1,implaus,17,The woman is biting the vampire.
A2PXJTMWGUE5DC,30U1YOGZGAWJW1RNAXC0JEMZODESDH,8,7,plaus,18,The waiter is serving the customer.
A2PXJTMWGUE5DC,30U1YOGZGAWJW1RNAXC0JEMZODESDH,2,1,implaus,19,The beggar is giving money to the lawyer.
A2PXJTMWGUE5DC,30U1YOGZGAWJW1RNAXC0JEMZODESDH,41,3,implaus,20,The lady is cooking for the chef.
A2PXJTMWGUE5DC,30U1YOGZGAWJW1RNAXC0JEMZODESDH,19,7,plaus,21,The ballerina is dancing for the grandpa.
A2PXJTMWGUE5DC,30U1YOGZGAWJW1RNAXC0JEMZODESDH,33,3,implaus,22,The sportsstar is interviewing the journalist.
A2PXJTMWGUE5DC,30U1YOGZGAWJW1RNAXC0JEMZODESDH,3,7,plaus,23,The judge is sentencing the criminal.
A2PXJTMWGUE5DC,30U1YOGZGAWJW1RNAXC0JEMZODESDH,39,3,implaus,24,The child is pulling the father on the sled.
A2PXJTMWGUE5DC,30U1YOGZGAWJW1RNAXC0JEMZODESDH,21,7,plaus,25,Santa is giving the girl a present.
A2PXJTMWGUE5DC,30U1YOGZGAWJW1RNAXC0JEMZODESDH,31,1,implaus,26,The queen is bowing to the peasant.
A2PXJTMWGUE5DC,30U1YOGZGAWJW1RNAXC0JEMZODESDH,22,7,plaus,27,The lady is applauding the athlete.
A2PXJTMWGUE5DC,30U1YOGZGAWJW1RNAXC0JEMZODESDH,29,6,implaus,28,The son is tying the father's shoes.
A2PXJTMWGUE5DC,30U1YOGZGAWJW1RNAXC0JEMZODESDH,14,7,plaus,29,The thief is stealing the purse from the grandma.
A2PXJTMWGUE5DC,30U1YOGZGAWJW1RNAXC0JEMZODESDH,25,7,plaus,30,The cat is chasing the mouse.
A2PXJTMWGUE5DC,30U1YOGZGAWJW1RNAXC0JEMZODESDH,9,2,implaus,31,The patient is pushing the visitor.
A2PXJTMWGUE5DC,30U1YOGZGAWJW1RNAXC0JEMZODESDH,7,7,plaus,32,The relative is bringing flowers to the patient.
A2PXJTMWGUE5DC,30U1YOGZGAWJW1RNAXC0JEMZODESDH,13,3,implaus,33,The worker is yelling at the boss.
A2PXJTMWGUE5DC,30U1YOGZGAWJW1RNAXC0JEMZODESDH,34,7,plaus,34,The dog is leading the blind person.
A2PXJTMWGUE5DC,30U1YOGZGAWJW1RNAXC0JEMZODESDH,10,1,implaus,35,The woman is preventing the bouncer from entering.
A2PXJTMWGUE5DC,30U1YOGZGAWJW1RNAXC0JEMZODESDH,28,7,plaus,36,The dog is licking the girl on the face.
A2PXJTMWGUE5DC,30U1YOGZGAWJW1RNAXC0JEMZODESDH,27,6,implaus,37,The woman is proposing to the man.
A2PXJTMWGUE5DC,30U1YOGZGAWJW1RNAXC0JEMZODESDH,42,6,plaus,38,The tailor is measuring the princess.
A2PXJTMWGUE5DC,30U1YOGZGAWJW1RNAXC0JEMZODESDH,40,1,implaus,39,The grandmother is saving the lifeguard.
A2PXJTMWGUE5DC,30U1YOGZGAWJW1RNAXC0JEMZODESDH,1,2,implaus,40,The lady is opening the door for the chauffeur.
A2VNSNAN1LZBAM,3NI0WFPPI9GKAJSWR8L2326OCZ906B,33,7,plaus,1,The cop is arresting the criminal.
A2VNSNAN1LZBAM,3NI0WFPPI9GKAJSWR8L2326OCZ906B,37,2,implaus,2,The child is scolding the babysitter.
A2VNSNAN1LZBAM,3NI0WFPPI9GKAJSWR8L2326OCZ906B,18,7,plaus,3,The doctor is using a stethoscope on the patient.
A2VNSNAN1LZBAM,3NI0WFPPI9GKAJSWR8L2326OCZ906B,38,2,implaus,4,The grandmother is rescuing the fireman.
A2VNSNAN1LZBAM,3NI0WFPPI9GKAJSWR8L2326OCZ906B,26,1,implaus,5,The patient is treating the dentist.
A2VNSNAN1LZBAM,3NI0WFPPI9GKAJSWR8L2326OCZ906B,7,3,plaus,6,The ghost is frightening the girl.
A2VNSNAN1LZBAM,3NI0WFPPI9GKAJSWR8L2326OCZ906B,10,1,implaus,7,The baby is feeding the mother.
A2VNSNAN1LZBAM,3NI0WFPPI9GKAJSWR8L2326OCZ906B,20,1,plaus,8,The artist is painting the businessman.
A2VNSNAN1LZBAM,3NI0WFPPI9GKAJSWR8L2326OCZ906B,6,1,implaus,9,The bride is carrying the groom.
A2VNSNAN1LZBAM,3NI0WFPPI9GKAJSWR8L2326OCZ906B,15,1,implaus,10,The king is entertaining the jester.
A2VNSNAN1LZBAM,3NI0WFPPI9GKAJSWR8L2326OCZ906B,42,7,plaus,11,The lion is pouncing on the Safari guide.
A2VNSNAN1LZBAM,3NI0WFPPI9GKAJSWR8L2326OCZ906B,30,1,implaus,12,The model is taking a picture of the photographer.
A2VNSNAN1LZBAM,3NI0WFPPI9GKAJSWR8L2326OCZ906B,29,7,plaus,13,The pirate is kidnapping the princess.
A2VNSNAN1LZBAM,3NI0WFPPI9GKAJSWR8L2326OCZ906B,36,1,implaus,14,The bride is blessing the priest.
A2VNSNAN1LZBAM,3NI0WFPPI9GKAJSWR8L2326OCZ906B,16,5,plaus,15,The shark is biting the snorkeler.
A2VNSNAN1LZBAM,3NI0WFPPI9GKAJSWR8L2326OCZ906B,39,2,implaus,16,The student is lecturing to the professor.
A2VNSNAN1LZBAM,3NI0WFPPI9GKAJSWR8L2326OCZ906B,23,7,plaus,17,The vampire is biting the woman.
A2VNSNAN1LZBAM,3NI0WFPPI9GKAJSWR8L2326OCZ906B,21,1,implaus,18,The customer is serving the waiter.
A2VNSNAN1LZBAM,3NI0WFPPI9GKAJSWR8L2326OCZ906B,11,2,plaus,19,The lawyer is giving money to the beggar.
A2VNSNAN1LZBAM,3NI0WFPPI9GKAJSWR8L2326OCZ906B,2,7,plaus,20,The chef is cooking for the lady.
A2VNSNAN1LZBAM,3NI0WFPPI9GKAJSWR8L2326OCZ906B,9,2,implaus,21,The grandpa is dancing for the ballerina.
A2VNSNAN1LZBAM,3NI0WFPPI9GKAJSWR8L2326OCZ906B,4,7,plaus,22,The journalist is interviewing the sportsstar.
A2VNSNAN1LZBAM,3NI0WFPPI9GKAJSWR8L2326OCZ906B,17,1,implaus,23,The criminal is sentencing the judge.
A2VNSNAN1LZBAM,3NI0WFPPI9GKAJSWR8L2326OCZ906B,19,7,plaus,24,The father is pulling the child on the sled.
A2VNSNAN1LZBAM,3NI0WFPPI9GKAJSWR8L2326OCZ906B,32,2,implaus,25,The girl is giving Santa a present.
A2VNSNAN1LZBAM,3NI0WFPPI9GKAJSWR8L2326OCZ906B,3,7,plaus,26,The peasant is bowing to the queen.
A2VNSNAN1LZBAM,3NI0WFPPI9GKAJSWR8L2326OCZ906B,1,2,implaus,27,The athlete is applauding the lady.
A2VNSNAN1LZBAM,3NI0WFPPI9GKAJSWR8L2326OCZ906B,8,7,plaus,28,The father is tying the son's shoes.
A2VNSNAN1LZBAM,3NI0WFPPI9GKAJSWR8L2326OCZ906B,34,1,implaus,29,The grandma is stealing the purse from the thief.
A2VNSNAN1LZBAM,3NI0WFPPI9GKAJSWR8L2326OCZ906B,27,3,implaus,30,The mouse is chasing the cat.
A2VNSNAN1LZBAM,3NI0WFPPI9GKAJSWR8L2326OCZ906B,41,7,plaus,31,The visitor is pushing the patient.
A2VNSNAN1LZBAM,3NI0WFPPI9GKAJSWR8L2326OCZ906B,12,1,implaus,32,The patient is bringing flowers to the relative.
A2VNSNAN1LZBAM,3NI0WFPPI9GKAJSWR8L2326OCZ906B,24,7,plaus,33,The boss is yelling at the worker.
A2VNSNAN1LZBAM,3NI0WFPPI9GKAJSWR8L2326OCZ906B,25,1,implaus,34,The blind person is leading the dog.
A2VNSNAN1LZBAM,3NI0WFPPI9GKAJSWR8L2326OCZ906B,5,7,plaus,35,The bouncer is preventing the woman from entering.
A2VNSNAN1LZBAM,3NI0WFPPI9GKAJSWR8L2326OCZ906B,22,3,implaus,36,The girl is licking the dog on the face.
A2VNSNAN1LZBAM,3NI0WFPPI9GKAJSWR8L2326OCZ906B,13,7,plaus,37,The man is proposing to the woman.
A2VNSNAN1LZBAM,3NI0WFPPI9GKAJSWR8L2326OCZ906B,28,1,implaus,38,The princess is measuring the tailor.
A2VNSNAN1LZBAM,3NI0WFPPI9GKAJSWR8L2326OCZ906B,31,7,plaus,39,The lifeguard is saving the grandmother.
A2VNSNAN1LZBAM,3NI0WFPPI9GKAJSWR8L2326OCZ906B,40,7,plaus,40,The chauffeur is opening the door for the lady.
A2ZL7BZA7RRMIN,3FDWKV9VCN22F8P4CV63H5RHIORUMH,13,2,implaus,1,The criminal is arresting the cop.
A2ZL7BZA7RRMIN,3FDWKV9VCN22F8P4CV63H5RHIORUMH,8,7,plaus,2,The babysitter is scolding the child.
A2ZL7BZA7RRMIN,3FDWKV9VCN22F8P4CV63H5RHIORUMH,4,2,implaus,3,The patient is using a stethoscope on the doctor.
A2ZL7BZA7RRMIN,3FDWKV9VCN22F8P4CV63H5RHIORUMH,17,7,plaus,4,The fireman is rescuing the grandmother.
A2ZL7BZA7RRMIN,3FDWKV9VCN22F8P4CV63H5RHIORUMH,21,7,plaus,5,The dentist is treating the patient.
A2ZL7BZA7RRMIN,3FDWKV9VCN22F8P4CV63H5RHIORUMH,11,1,implaus,6,The girl is frightening the ghost.
A2ZL7BZA7RRMIN,3FDWKV9VCN22F8P4CV63H5RHIORUMH,10,7,plaus,7,The mother is feeding the baby.
A2ZL7BZA7RRMIN,3FDWKV9VCN22F8P4CV63H5RHIORUMH,6,2,implaus,8,The businessman is painting the artist.
A2ZL7BZA7RRMIN,3FDWKV9VCN22F8P4CV63H5RHIORUMH,31,7,plaus,9,The groom is carrying the bride.
A2ZL7BZA7RRMIN,3FDWKV9VCN22F8P4CV63H5RHIORUMH,41,7,plaus,10,The jester is entertaining the king.
A2ZL7BZA7RRMIN,3FDWKV9VCN22F8P4CV63H5RHIORUMH,32,2,implaus,11,The Safari guide is pouncing on the lion.
A2ZL7BZA7RRMIN,3FDWKV9VCN22F8P4CV63H5RHIORUMH,19,7,plaus,12,The photographer is taking a picture of the model.
A2ZL7BZA7RRMIN,3FDWKV9VCN22F8P4CV63H5RHIORUMH,24,3,implaus,13,The princess is kidnapping the pirate.
A2ZL7BZA7RRMIN,3FDWKV9VCN22F8P4CV63H5RHIORUMH,5,7,plaus,14,The priest is blessing the bride.
A2ZL7BZA7RRMIN,3FDWKV9VCN22F8P4CV63H5RHIORUMH,18,1,implaus,15,The snorkeler is biting the shark.
A2ZL7BZA7RRMIN,3FDWKV9VCN22F8P4CV63H5RHIORUMH,16,7,plaus,16,The professor is lecturing to the student.
A2ZL7BZA7RRMIN,3FDWKV9VCN22F8P4CV63H5RHIORUMH,1,2,implaus,17,The woman is biting the vampire.
A2ZL7BZA7RRMIN,3FDWKV9VCN22F8P4CV63H5RHIORUMH,7,7,plaus,18,The waiter is serving the customer.
A2ZL7BZA7RRMIN,3FDWKV9VCN22F8P4CV63H5RHIORUMH,9,2,implaus,19,The beggar is giving money to the lawyer.
A2ZL7BZA7RRMIN,3FDWKV9VCN22F8P4CV63H5RHIORUMH,3,3,implaus,20,The lady is cooking for the chef.
A2ZL7BZA7RRMIN,3FDWKV9VCN22F8P4CV63H5RHIORUMH,27,5,plaus,21,The ballerina is dancing for the grandpa.
A2ZL7BZA7RRMIN,3FDWKV9VCN22F8P4CV63H5RHIORUMH,29,2,implaus,22,The sportsstar is interviewing the journalist.
A2ZL7BZA7RRMIN,3FDWKV9VCN22F8P4CV63H5RHIORUMH,2,7,plaus,23,The judge is sentencing the criminal.
A2ZL7BZA7RRMIN,3FDWKV9VCN22F8P4CV63H5RHIORUMH,22,1,implaus,24,The child is pulling the father on the sled.
A2ZL7BZA7RRMIN,3FDWKV9VCN22F8P4CV63H5RHIORUMH,15,6,plaus,25,Santa is giving the girl a present.
A2ZL7BZA7RRMIN,3FDWKV9VCN22F8P4CV63H5RHIORUMH,37,3,implaus,26,The queen is bowing to the peasant.
A2ZL7BZA7RRMIN,3FDWKV9VCN22F8P4CV63H5RHIORUMH,25,NA,plaus,27,The lady is applauding the athlete.
A2ZL7BZA7RRMIN,3FDWKV9VCN22F8P4CV63H5RHIORUMH,40,4,implaus,28,The son is tying the father's shoes.
A2ZL7BZA7RRMIN,3FDWKV9VCN22F8P4CV63H5RHIORUMH,26,7,plaus,29,The thief is stealing the purse from the grandma.
A2ZL7BZA7RRMIN,3FDWKV9VCN22F8P4CV63H5RHIORUMH,23,7,plaus,30,The cat is chasing the mouse.
A2ZL7BZA7RRMIN,3FDWKV9VCN22F8P4CV63H5RHIORUMH,39,2,implaus,31,The patient is pushing the visitor.
A2ZL7BZA7RRMIN,3FDWKV9VCN22F8P4CV63H5RHIORUMH,36,7,plaus,32,The relative is bringing flowers to the patient.
A2ZL7BZA7RRMIN,3FDWKV9VCN22F8P4CV63H5RHIORUMH,12,4,implaus,33,The worker is yelling at the boss.
A2ZL7BZA7RRMIN,3FDWKV9VCN22F8P4CV63H5RHIORUMH,42,7,plaus,34,The dog is leading the blind person.
A2ZL7BZA7RRMIN,3FDWKV9VCN22F8P4CV63H5RHIORUMH,14,2,implaus,35,The woman is preventing the bouncer from entering.
A2ZL7BZA7RRMIN,3FDWKV9VCN22F8P4CV63H5RHIORUMH,33,7,plaus,36,The dog is licking the girl on the face.
A2ZL7BZA7RRMIN,3FDWKV9VCN22F8P4CV63H5RHIORUMH,30,5,implaus,37,The woman is proposing to the man.
A2ZL7BZA7RRMIN,3FDWKV9VCN22F8P4CV63H5RHIORUMH,28,7,plaus,38,The tailor is measuring the princess.
A2ZL7BZA7RRMIN,3FDWKV9VCN22F8P4CV63H5RHIORUMH,38,2,implaus,39,The grandmother is saving the lifeguard.
A2ZL7BZA7RRMIN,3FDWKV9VCN22F8P4CV63H5RHIORUMH,34,3,implaus,40,The lady is opening the door for the chauffeur.
